gene_id,gene_name,GeneGroup,kegg.Alzheimer,kegg.Parkinson,GWAS,raw.pval,corrected.pval,regression coefficient,,,
ENSG00000204519.3,ZNF551,protein_coding,NA,NA,NA,0.00272285,0.043027987,-0.005528305,,,
ENSG00000204687.3,MAS1L,protein_coding,NA,NA,NA,0.000947718,0.023840111,0.008282365,,,
ENSG00000204764.6,RANBP17,protein_coding,NA,NA,NA,0.002053709,0.036721946,-0.005694543,,,
ENSG00000204859.6,ZBTB48,protein_coding,NA,NA,NA,2.53E-05,0.003248768,0.005005284,,,
ENSG00000205020.5,CCL4L1,protein_coding,NA,NA,NA,2.21E-05,0.003087594,0.01207579,,,
ENSG00000205045.3,SLFN12L,protein_coding,NA,NA,NA,0.001589633,0.031629867,0.006601555,,,
ENSG00000205129.4,C4orf47,protein_coding,NA,NA,NA,0.000253492,0.012025078,0.008367703,,,
ENSG00000205307.6,SAP25,protein_coding,NA,NA,NA,3.75E-06,0.001253443,0.015103635,,,
ENSG00000205323.4,SARNP,protein_coding,NA,NA,NA,0.001436878,0.029816067,0.005503378,,,
ENSG00000205336.6,GPR56,protein_coding,NA,NA,NA,0.000636312,0.019053798,0.008347164,,,
ENSG00000205339.5,IPO7,protein_coding,NA,NA,NA,0.001491025,0.030486089,-0.004989181,,,
ENSG00000205358.3,MT1H,protein_coding,NA,NA,NA,0.001246298,0.027771125,0.013445977,,,
ENSG00000205403.7,CFI,protein_coding,NA,NA,NA,0.001914449,0.035223252,0.009597578,,,
ENSG00000205593.5,FAM116B,protein_coding,NA,NA,NA,0.00320101,0.047120732,0.00577653,,,
ENSG00000205744.4,DENND1C,protein_coding,NA,NA,NA,7.49E-05,0.005869538,0.007950786,,,
ENSG00000206172.4,HBA1,protein_coding,NA,NA,NA,2.65E-05,0.003314494,0.024047402,,,
ENSG00000206249.3,CTD-2308N23.2,lncRNA,NA,NA,NA,0.001769803,0.033821909,0.005632409,,,
ENSG00000206561.6,COLQ,protein_coding,NA,NA,NA,0.002924798,0.044796211,0.007090594,,,
ENSG00000213023.4,SYT3,protein_coding,NA,NA,NA,0.002868463,0.044340745,-0.005730292,,,
ENSG00000213186.3,TRIM59,protein_coding,NA,NA,NA,0.001279113,0.028021147,-0.005318564,,,
ENSG00000213190.2,MLLT11,protein_coding,NA,NA,NA,0.00259864,0.041951133,-0.007362822,,,
ENSG00000213199.3,ASIC3,protein_coding,NA,NA,NA,2.58E-05,0.003265618,0.009005725,,,
ENSG00000213246.1,SUPT4H1,protein_coding,NA,NA,NA,0.000396601,0.014994034,-0.003193038,,,
ENSG00000213281.4,NRAS,protein_coding,NA,NA,NA,0.001949152,0.035498881,-0.004602357,,,
ENSG00000213339.3,QTRT1,protein_coding,NA,NA,NA,0.000192986,0.01029259,0.006049044,,,
ENSG00000213341.4,CHUK,protein_coding,NA,NA,NA,0.000194734,0.010360233,-0.006599015,,,
ENSG00000213366.6,GSTM2,protein_coding,NA,NA,NA,0.002269645,0.038750043,0.009251235,,,
ENSG00000213398.3,LCAT,protein_coding,NA,NA,NA,0.00021779,0.01094448,0.006985333,,,
ENSG00000213402.2,PTPRCAP,protein_coding,NA,NA,NA,3.93E-05,0.004200841,0.012468816,,,
ENSG00000213588.3,ZBTB9,protein_coding,NA,NA,NA,0.000733849,0.020662013,-0.005700376,,,
ENSG00000213619.4,NDUFS3,protein_coding,1,1,NA,0.001696212,0.032866412,-0.003381375,,,
ENSG00000213672.3,NCKIPSD,protein_coding,NA,NA,NA,8.81E-07,0.000582778,0.0075262,,,
ENSG00000213904.2,AC011497.1,protein_coding,NA,NA,NA,0.0024967,0.041062141,-0.004199773,,,
ENSG00000213965.2,NUDT19,protein_coding,NA,NA,NA,0.002380774,0.039905372,-0.004127053,,,
ENSG00000214226.4,C17orf67,protein_coding,NA,NA,NA,7.83E-05,0.0060224,0.008937964,,,
ENSG00000214290.3,C11orf93,protein_coding,NA,NA,NA,0.000410696,0.015224873,0.00844968,,,
ENSG00000214435.3,AS3MT,protein_coding,NA,NA,NA,0.003145812,0.046723879,0.007661947,,,
ENSG00000214511.3,HIGD1C,protein_coding,NA,NA,NA,0.001775623,0.033861198,0.005706509,,,
ENSG00000214575.4,CPEB1,protein_coding,NA,NA,NA,0.00037846,0.014688378,0.006971087,,,
ENSG00000214597.3,GS1-393G12.10,protein_coding,NA,NA,NA,0.000758023,0.021081491,0.008590683,,,
ENSG00000214650.2,RP11-83B20.1,lncRNA,NA,NA,NA,5.98E-05,0.005294951,0.009291082,,,
ENSG00000214708.3,AC090616.2,protein_coding,NA,NA,NA,0.000293719,0.013046254,-0.011616486,,,
ENSG00000214922.3,HLA-F-AS1,lncRNA,NA,NA,NA,6.28E-06,0.001553857,0.009219133,,,
ENSG00000214944.5,RP11-428C6.1,protein_coding,NA,NA,NA,1.66E-05,0.002732599,0.007244297,,,
ENSG00000215067.4,MIR497HG,protein_coding,NA,NA,NA,0.001638121,0.032113987,0.004694263,,,
ENSG00000215196.3,AC091878.1,lncRNA,NA,NA,NA,0.001303188,0.028280832,-0.004169777,,,
ENSG00000215251.3,FASTKD5,protein_coding,NA,NA,NA,0.000398739,0.015039742,-0.007440537,,,
ENSG00000215274.5,GAGE10,protein_coding,NA,NA,NA,0.000734649,0.020662013,0.006072371,,,
ENSG00000215394.4,LINC00516,lncRNA,NA,NA,NA,0.002418425,0.040211533,0.004118762,,,
ENSG00000215417.4,MIR17HG,lncRNA,NA,NA,NA,0.000157454,0.009275444,-0.008860392,,,
ENSG00000219607.2,PPP1R3G,protein_coding,NA,NA,NA,0.000122003,0.007985682,0.00913054,,,
ENSG00000220201.3,ZGLP1,protein_coding,NA,NA,NA,0.000232302,0.011339615,0.010371993,,,
ENSG00000221857.2,FXYD1,protein_coding,NA,NA,NA,6.44E-05,0.005491891,0.010668024,,,
ENSG00000221866.5,PLXNA4,protein_coding,NA,NA,NA,0.001778401,0.033874309,-0.007042486,,,
ENSG00000222040.3,ADRA2B,protein_coding,NA,NA,NA,0.000542994,0.017626606,0.009234266,,,
ENSG00000223390.1,RP11-91A18.4,lncRNA,NA,NA,NA,0.00105214,0.025214007,-0.007593183,,,
ENSG00000223536.1,AC008069.1,lncRNA,NA,NA,NA,0.003376493,0.048470699,-0.002832927,,,
ENSG00000223548.1,AC034228.3,lncRNA,NA,NA,NA,0.003354556,0.048284151,0.003813393,,,
ENSG00000223653.1,RP11-131L23.1,lncRNA,NA,NA,NA,0.001575152,0.031503047,0.00442098,,,
ENSG00000223701.1,RP11-244K5.1,lncRNA,NA,NA,NA,0.000698918,0.020057513,0.013173175,,,
ENSG00000223776.4,LGALS8-AS1,lncRNA,NA,NA,NA,0.003519724,0.049711878,-0.004259625,,,
ENSG00000223812.1,RP11-197K6.1,lncRNA,NA,NA,NA,0.00344359,0.049107528,0.005350558,,,
ENSG00000223855.1,AC147651.3,lncRNA,NA,NA,NA,0.001233632,0.027603955,0.008610247,,,
ENSG00000223975.1,AP001048.4,lncRNA,NA,NA,NA,0.002550745,0.041441172,0.012070395,,,
ENSG00000224017.1,AC005022.1,lncRNA,NA,NA,NA,0.000221073,0.011021635,0.003573763,,,
ENSG00000224238.1,WARS2-IT1,lncRNA,NA,NA,NA,0.001422475,0.029600639,0.005874487,,,
ENSG00000224298.1,AC069363.1,lncRNA,NA,NA,NA,0.000748685,0.020929584,0.016257181,,,
ENSG00000224376.1,AC017104.6,lncRNA,NA,NA,NA,0.001415095,0.029499226,0.007747011,,,
ENSG00000224381.1,AC000035.3,lncRNA,NA,NA,NA,0.001367473,0.029061498,-0.004617724,,,
ENSG00000224470.2,ATXN1L,protein_coding,NA,NA,NA,0.002593305,0.041933212,-0.004010973,,,
ENSG00000224855.1,OPA1-AS1,lncRNA,NA,NA,NA,6.43E-07,0.000495827,-0.009976379,,,
ENSG00000224897.2,RP11-3B12.1,lncRNA,NA,NA,NA,0.000376972,0.014680176,0.00375675,,,
ENSG00000224915.1,RP11-108L7.7,lncRNA,NA,NA,NA,0.0005559,0.017748921,0.00673687,,,
ENSG00000225032.1,RP11-228B15.4,lncRNA,NA,NA,NA,0.00028202,0.012690904,0.007447318,,,
ENSG00000225113.1,RP5-1160K1.3,lncRNA,NA,NA,NA,0.003327875,0.048135332,-0.005244162,,,
ENSG00000225177.1,RP11-390P2.4,lncRNA,NA,NA,NA,6.49E-05,0.005517031,0.008214942,,,
ENSG00000225210.4,AL589743.1,lncRNA,NA,NA,NA,3.14E-05,0.00362864,0.004933649,,,
ENSG00000225386.1,AC099754.1,lncRNA,NA,NA,NA,0.000133347,0.008421901,-0.004742449,,,
ENSG00000225465.4,RFPL1-AS1,lncRNA,NA,NA,NA,0.001404442,0.029395293,-0.005569677,,,
ENSG00000225511.1,LINC00475,lncRNA,NA,NA,NA,0.00085548,0.02247976,0.004797085,,,
ENSG00000225572.1,AC003077.1,lncRNA,NA,NA,NA,0.000845344,0.022413385,0.005182577,,,
ENSG00000225697.5,SLC26A6,protein_coding,NA,NA,NA,0.002704709,0.042898926,0.005472353,,,
ENSG00000225756.1,DBH-AS1,lncRNA,NA,NA,NA,0.000795251,0.021625,0.010208105,,,
ENSG00000225778.1,RP11-401F24.4,lncRNA,NA,NA,NA,0.003249308,0.04745861,0.004992385,,,
ENSG00000225794.1,AC073321.4,lncRNA,NA,NA,NA,0.001920014,0.035291697,0.003268526,,,
ENSG00000225973.3,RP11-139H15.1,lncRNA,NA,NA,NA,0.002067774,0.036889267,-0.004693347,,,
ENSG00000226017.2,PRICKLE2-AS3,lncRNA,NA,NA,NA,0.000469793,0.016296877,-0.003493163,,,
ENSG00000226032.1,RP1-111C20.3,lncRNA,NA,NA,NA,0.000843699,0.022397095,0.003692752,,,
ENSG00000226252.1,RP1-18D14.7,lncRNA,NA,NA,NA,0.000407912,0.015173765,0.007878987,,,
ENSG00000226441.1,PLCL2-AS1,lncRNA,NA,NA,NA,0.002006542,0.036219443,-0.006726432,,,
ENSG00000226458.1,RP11-417O11.6,lncRNA,NA,NA,NA,0.003020268,0.045623889,0.008928117,,,
ENSG00000226482.1,ADIPOQ-AS1,lncRNA,NA,NA,NA,0.001214507,0.027402529,-0.013373195,,,
ENSG00000226684.2,RP3-418C23.2,lncRNA,NA,NA,NA,0.003266963,0.047548808,-0.002428241,,,
ENSG00000226717.1,RP11-87N24.2,lncRNA,NA,NA,NA,0.000492135,0.016648842,-0.003345635,,,
ENSG00000226742.2,HSBP1L1,protein_coding,NA,NA,NA,0.000551693,0.017748921,0.006538925,,,
ENSG00000226849.1,RP4-635E18.7,lncRNA,NA,NA,NA,7.37E-05,0.005821293,0.005446862,,,
ENSG00000227091.1,RP5-1028L10.1,lncRNA,NA,NA,NA,7.59E-05,0.005894558,-0.009413945,,,
ENSG00000227278.1,RP11-656D10.5,lncRNA,NA,NA,NA,0.001853908,0.034620531,-0.00674148,,,
ENSG00000227388.2,RP11-112J3.16,lncRNA,NA,NA,NA,0.001764886,0.033755795,0.006175463,,,
ENSG00000227751.1,RP1-20B21.4,lncRNA,NA,NA,NA,0.001535816,0.030923006,0.005772817,,,
ENSG00000227764.1,RP11-354K1.1,lncRNA,NA,NA,NA,0.001496671,0.030536608,0.005461551,,,
ENSG00000227844.1,RP13-143G15.3,lncRNA,NA,NA,Alzheimer's_disease_(cognitive_decline)--PubMedId:23535033,0.002851881,0.044189842,0.003511153,,,
ENSG00000227933.1,RP11-331F9.4,lncRNA,NA,NA,NA,0.001591349,0.031631726,0.004896862,,,
ENSG00000227953.2,RP11-439E19.3,lncRNA,NA,NA,NA,0.001793382,0.033940167,0.009487287,,,
ENSG00000228037.1,RP3-395M20.9,lncRNA,NA,NA,NA,0.000555179,0.017748921,0.008715223,,,
ENSG00000228060.1,RP11-15J6.1,lncRNA,NA,NA,NA,0.002619571,0.042108267,-0.004277456,,,
ENSG00000228109.1,MFI2-AS1,lncRNA,NA,NA,NA,6.08E-05,0.005335977,0.011216997,,,
ENSG00000228222.1,AC074363.1,lncRNA,NA,NA,NA,0.003016248,0.045607033,-0.001972618,,,
ENSG00000228223.1,HCG11,lncRNA,NA,NA,NA,0.002812459,0.043893863,-0.006060304,,,
ENSG00000228261.1,RP11-127L20.3,lncRNA,NA,NA,NA,0.001129683,0.02627547,0.007980415,,,
ENSG00000228302.1,RP11-186N15.3,lncRNA,NA,NA,NA,4.35E-06,0.001296784,-0.007985998,,,
ENSG00000228342.1,RP1-238O23.4,lncRNA,NA,NA,NA,0.001032939,0.024931446,0.010332212,,,
ENSG00000228401.2,RP11-251M1.1,lncRNA,NA,NA,NA,0.001578367,0.031528422,0.008114269,,,
ENSG00000228486.2,AC017099.3,lncRNA,NA,NA,NA,0.000917956,0.023381886,0.008171937,,,
ENSG00000228541.1,AC093159.1,lncRNA,NA,NA,NA,0.001789614,0.033940167,0.006775675,,,
ENSG00000228726.1,RP11-178G16.2,lncRNA,NA,NA,NA,0.000667371,0.019532805,0.006469942,,,
ENSG00000228748.1,RP13-39P12.3,lncRNA,NA,NA,NA,0.000973476,0.02416189,0.005133332,,,
ENSG00000228830.1,RP4-781K5.2,lncRNA,NA,NA,NA,0.000572284,0.01791497,0.006952334,,,
ENSG00000228838.1,RP4-784A16.2,lncRNA,NA,NA,NA,0.002655277,0.042379795,-0.006556269,,,
ENSG00000229044.1,RP11-266K22.2,lncRNA,NA,NA,NA,0.000158484,0.009299823,-0.004489438,,,
ENSG00000229111.1,MED4-AS1,lncRNA,NA,NA,NA,0.002006602,0.036219443,-0.00394595,,,
ENSG00000229474.2,PATL2,protein_coding,NA,NA,NA,0.003180882,0.046939584,0.006852292,,,
ENSG00000229628.1,AC073115.7,lncRNA,NA,NA,NA,0.000132615,0.008407532,0.005027831,,,
ENSG00000229780.1,UBE2Q1-AS1,lncRNA,NA,NA,NA,0.000286041,0.012818454,-0.005087746,,,
ENSG00000229891.1,Z83851.1,lncRNA,NA,NA,NA,0.002383651,0.039932928,0.007712563,,,
ENSG00000229893.1,AC004549.6,lncRNA,NA,NA,NA,0.002400477,0.04004776,-0.005556246,,,
ENSG00000229901.1,RP11-399E6.4,lncRNA,NA,NA,NA,0.001984804,0.035885958,0.007898862,,,
ENSG00000230163.1,RP5-997D16.2,lncRNA,NA,NA,NA,0.002645609,0.042350651,-0.006090438,,,
ENSG00000230223.1,ATXN8OS,lncRNA,NA,NA,NA,0.000305336,0.013245542,-0.004118209,,,
ENSG00000230390.1,RP11-14O22.1,lncRNA,NA,NA,NA,0.002780737,0.043503556,0.002834121,,,
ENSG00000230433.1,RP1-20B11.2,lncRNA,NA,NA,NA,0.00203719,0.036547593,0.006613151,,,
ENSG00000230537.1,RP11-305L7.1,lncRNA,NA,NA,NA,2.27E-07,0.00027681,0.013362397,,,
ENSG00000230587.1,AC093609.1,lncRNA,NA,NA,NA,6.71E-05,0.005603811,0.010800363,,,
ENSG00000230606.3,AC159540.1,lncRNA,NA,NA,NA,0.003288993,0.047764849,0.009503423,,,
ENSG00000230733.2,AC092171.4,lncRNA,NA,NA,NA,0.003552084,0.049951185,-0.007327902,,,
ENSG00000230747.1,AC021188.4,lncRNA,NA,NA,NA,0.00194644,0.035489389,0.007291312,,,
ENSG00000230955.1,RP11-109P14.10,lncRNA,NA,NA,NA,0.000396147,0.014994034,0.005606775,,,
ENSG00000231104.1,RP11-354M20.3,lncRNA,NA,NA,NA,0.000176379,0.009887013,-0.007486778,,,
ENSG00000231365.1,RP11-418J17.1,lncRNA,NA,NA,NA,4.27E-06,0.001296784,0.007165056,,,
ENSG00000231486.3,IGKJ5,lncRNA,NA,NA,NA,1.06E-05,0.002158267,0.028313514,,,
ENSG00000231721.2,AC058791.2,lncRNA,NA,NA,NA,0.001141098,0.026443744,0.00843657,,,
ENSG00000231738.5,TSPAN19,protein_coding,NA,NA,NA,0.001546593,0.031085368,0.005379721,,,
ENSG00000231768.1,RP5-855F14.1,lncRNA,NA,NA,NA,0.00254088,0.041410727,0.007302126,,,
ENSG00000231779.1,RP4-594I10.2,lncRNA,NA,NA,NA,0.001942112,0.035481722,-0.007954182,,,
ENSG00000231852.2,CYP21A2,protein_coding,NA,NA,NA,0.003133987,0.046599905,0.010023438,,,
ENSG00000231889.2,TRAF3IP2-AS1,lncRNA,NA,NA,NA,0.000342495,0.013940735,0.005747715,,,
ENSG00000231890.1,AC093391.2,lncRNA,NA,NA,NA,0.001709752,0.032934586,-0.003671305,,,
ENSG00000231969.1,AC144449.1,lncRNA,NA,NA,NA,6.70E-06,0.001597509,-0.006784018,,,
ENSG00000232103.2,AC135724.1,protein_coding,NA,NA,NA,0.000693876,0.01993049,0.008416032,,,
ENSG00000232125.2,DYTN,protein_coding,NA,NA,NA,0.003474063,0.049346626,-0.002216656,,,
ENSG00000232157.1,RP1-187N21.2,lncRNA,NA,NA,NA,0.00044013,0.015848115,-0.00824288,,,
ENSG00000232224.1,LINC00202,lncRNA,NA,NA,NA,0.003148383,0.046723879,0.006484316,,,
ENSG00000232696.1,AC017006.2,lncRNA,NA,NA,NA,0.000414725,0.015321658,0.003923823,,,
ENSG00000232803.1,RP11-93B14.5,lncRNA,NA,NA,NA,0.001770923,0.033821909,0.015510075,,,
ENSG00000232807.1,RP11-536K7.3,lncRNA,NA,NA,NA,0.002399943,0.04004776,0.004117288,,,
ENSG00000232825.1,RP5-896L10.1,lncRNA,NA,NA,NA,0.001659959,0.032399194,-0.003103197,,,
ENSG00000232993.1,RP11-334A14.5,lncRNA,NA,NA,NA,2.50E-06,0.001075032,0.012735736,,,
ENSG00000233008.1,RP11-475O6.1,lncRNA,NA,NA,Alzheimer's_disease--PubMedId:20061627,0.00232317,0.039287161,0.001776613,,,
ENSG00000233024.3,RP11-1212A22.4,protein_coding,NA,NA,NA,0.001394311,0.029296815,0.009939935,,,
ENSG00000233029.2,RP11-439A17.9,lncRNA,NA,NA,NA,0.001668641,0.032490356,-0.004824363,,,
ENSG00000233078.1,RP11-5P18.5,lncRNA,NA,NA,NA,1.74E-05,0.002792825,0.010651352,,,
ENSG00000233144.1,RP11-537A6.9,lncRNA,NA,NA,NA,0.002387487,0.039967318,-0.005251007,,,
ENSG00000233346.1,RP11-324O2.4,lncRNA,NA,NA,NA,0.003433328,0.049004333,0.008261904,,,
ENSG00000233429.4,HOTAIRM1,lncRNA,NA,NA,NA,0.001407225,0.029415539,0.008130918,,,
ENSG00000233508.1,RP1-269M15.3,lncRNA,NA,NA,NA,0.002935801,0.044843251,-0.005599271,,,
ENSG00000233639.1,AC018730.1,lncRNA,NA,NA,NA,0.000216139,0.01094448,0.006675391,,,
ENSG00000233858.3,AC026904.1,lncRNA,NA,NA,NA,0.00287383,0.04436022,0.003253033,,,
ENSG00000234056.1,RP11-165I9.4,lncRNA,NA,NA,NA,0.002034792,0.036545042,0.004264067,,,
ENSG00000234062.3,RP11-308D16.4,lncRNA,NA,NA,NA,0.003032742,0.045702718,0.006441688,,,
ENSG00000234553.1,AC022431.3,lncRNA,NA,NA,NA,0.002165114,0.037940224,-0.004445154,,,
ENSG00000234745.3,HLA-B,protein_coding,NA,NA,NA,0.000553449,0.017748921,0.009266791,,,
ENSG00000234771.2,RP11-395P17.3,lncRNA,NA,NA,NA,0.00141277,0.029486175,0.006474368,,,
ENSG00000234789.1,RP11-483H20.4,lncRNA,NA,NA,NA,0.000471264,0.016303993,-0.005827915,,,
ENSG00000234793.1,AC114730.7,lncRNA,NA,NA,NA,0.002040431,0.036565245,0.009081708,,,
ENSG00000235016.1,RP11-493K19.3,lncRNA,NA,NA,NA,0.003044445,0.045815152,0.003845161,,,
ENSG00000235111.1,RP1-29C18.8,lncRNA,NA,NA,NA,0.003374939,0.048469869,0.00739489,,,
ENSG00000235142.1,RP1-60O19.1,lncRNA,NA,NA,NA,0.000638067,0.019053798,0.002647254,,,
ENSG00000235172.3,CTB-114C7.3,lncRNA,NA,NA,NA,7.15E-05,0.005760695,0.008726503,,,
ENSG00000235397.1,EPN2-AS1,lncRNA,NA,NA,NA,0.003486322,0.04939148,0.003724071,,,
ENSG00000235501.1,RP4-639F20.1,lncRNA,NA,NA,NA,0.001701765,0.032866412,0.005575116,,,
ENSG00000235563.1,RP11-334A14.8,lncRNA,NA,NA,NA,0.001581249,0.031566529,0.007708311,,,
ENSG00000235576.1,AC092580.4,lncRNA,NA,NA,NA,0.00049424,0.016680601,0.013640763,,,
ENSG00000235703.1,RP13-507I23.1,lncRNA,NA,NA,NA,0.00223781,0.038520756,0.00716908,,,
ENSG00000235837.1,AC073333.8,lncRNA,NA,NA,NA,0.000272417,0.012504925,-0.006790395,,,
ENSG00000235897.1,TM4SF19-AS1,lncRNA,NA,NA,NA,0.001358751,0.029001014,0.00730596,,,
ENSG00000235949.1,AC061961.2,lncRNA,NA,NA,NA,0.003269714,0.047548808,-0.005181235,,,
ENSG00000235954.2,TTC28-AS1,lncRNA,NA,NA,NA,0.00140222,0.029384864,0.004973633,,,
ENSG00000236051.1,MYCBP2-AS1,lncRNA,NA,NA,NA,0.002452146,0.040535471,-0.005806897,,,
ENSG00000236066.1,RP11-389O22.1,lncRNA,NA,NA,NA,6.91E-05,0.005636194,0.008769407,,,
ENSG00000236194.1,AC003104.1,lncRNA,NA,NA,NA,0.000216655,0.01094448,0.008201908,,,
ENSG00000236226.1,RP11-645N11.3,lncRNA,NA,NA,NA,0.000221113,0.011021635,-0.003197003,,,
ENSG00000236234.1,AC091132.1,lncRNA,NA,NA,NA,1.89E-05,0.002849104,0.009238429,,,
ENSG00000236526.1,RP4-742J24.2,lncRNA,NA,NA,NA,5.30E-06,0.001443947,-0.007380176,,,
ENSG00000236723.1,RP5-1024G6.2,lncRNA,NA,NA,NA,0.002530415,0.041281689,-0.006471415,,,
ENSG00000236733.1,RP11-203L2.4,lncRNA,NA,NA,NA,5.23E-06,0.001436034,-0.008824023,,,
ENSG00000236790.1,LINC00299,lncRNA,NA,NA,NA,0.000456744,0.016108887,0.005566117,,,
ENSG00000236810.1,RP5-886K2.3,lncRNA,NA,NA,NA,0.002104596,0.03725819,-0.003309572,,,
ENSG00000236841.1,AC007750.5,lncRNA,NA,NA,NA,0.001872779,0.034687543,0.007985483,,,
ENSG00000236849.1,RP11-151D14.1,lncRNA,NA,NA,NA,3.22E-05,0.00366278,0.009641718,,,
ENSG00000237101.1,RP11-365O16.6,lncRNA,NA,NA,NA,7.20E-05,0.005778725,0.006381107,,,
ENSG00000237126.1,AC073254.1,lncRNA,NA,NA,NA,0.00138495,0.029200824,-0.005934667,,,
ENSG00000237159.1,RP11-296L22.4,lncRNA,NA,NA,NA,0.00162515,0.031989588,0.005744558,,,
ENSG00000237286.1,AC004906.3,lncRNA,NA,NA,NA,0.001953954,0.035566353,0.00657509,,,
ENSG00000237352.1,RP11-145M4.3,lncRNA,NA,NA,NA,0.001196513,0.027216311,0.005246756,,,
ENSG00000237411.1,AC003043.2,lncRNA,NA,NA,NA,0.001837981,0.034493289,0.005759918,,,
ENSG00000237424.1,RP11-511I2.5,lncRNA,NA,NA,NA,2.11E-07,0.00027681,0.011035679,,,
ENSG00000237484.3,AP000476.1,lncRNA,NA,NA,NA,0.000197496,0.01046386,0.003046184,,,
ENSG00000237513.1,RP11-325F22.2,lncRNA,NA,NA,NA,0.000692746,0.019929251,0.009286456,,,
ENSG00000237880.1,AC096669.2,lncRNA,NA,NA,NA,0.002512631,0.041115772,-0.003186331,,,
ENSG00000237919.1,RP11-181B18.1,lncRNA,NA,NA,NA,0.002474524,0.040759828,-0.003299767,,,
ENSG00000238160.1,AC116366.5,lncRNA,NA,NA,NA,0.001244236,0.027763941,-0.00420175,,,
ENSG00000238198.1,RP11-31F15.2,lncRNA,NA,NA,NA,0.002106672,0.03725819,0.005752661,,,
ENSG00000238268.1,RP11-229P13.19,lncRNA,NA,NA,NA,0.000425617,0.015535123,0.010271296,,,
ENSG00000239265.1,CLRN1-AS1,lncRNA,NA,NA,NA,0.000830281,0.022250694,-0.004211075,,,
ENSG00000239636.1,RP4-728D4.2,lncRNA,NA,NA,NA,0.000379957,0.014708002,0.007245002,,,
ENSG00000239697.6,TNFSF12,protein_coding,NA,NA,NA,0.000471547,0.016303993,0.00564741,,,
ENSG00000239815.1,RP11-309L24.4,lncRNA,NA,NA,NA,0.000418859,0.015406215,-0.008487437,,,
ENSG00000239900.4,ADSL,protein_coding,NA,NA,NA,4.59E-05,0.004481549,-0.004914362,,,
ENSG00000240040.1,AC096579.13,lncRNA,NA,NA,NA,0.000385805,0.014845715,0.013848347,,,
ENSG00000240057.1,RP11-572M11.4,lncRNA,NA,NA,NA,0.003525912,0.049719266,-0.003423555,,,
ENSG00000240240.2,RP11-146D12.2,lncRNA,NA,NA,NA,0.000947597,0.023840111,0.005989662,,,
ENSG00000240403.1,KIR3DL2,protein_coding,NA,NA,NA,0.00019277,0.01029259,0.007113658,,,
ENSG00000240498.1,CDKN2B-AS1,lncRNA,NA,NA,NA,2.74E-08,9.85E-05,0.004714606,,,
ENSG00000240742.1,RP11-465L10.7,lncRNA,NA,NA,NA,0.001565439,0.031333855,0.00827688,,,
ENSG00000240754.1,RP11-38J22.6,lncRNA,NA,NA,NA,0.002893284,0.044469825,0.003604394,,,
ENSG00000240801.1,AC132217.4,lncRNA,NA,NA,NA,0.000119965,0.007900122,0.017043485,,,
ENSG00000241058.1,NSUN6,protein_coding,NA,NA,NA,0.000589342,0.018200341,0.00657915,,,
ENSG00000241560.1,ZBTB20-AS1,lncRNA,NA,NA,NA,2.49E-05,0.003248768,0.005180012,,,
ENSG00000241697.3,TMEFF1,protein_coding,NA,NA,NA,0.000944655,0.023800017,-0.005334294,,,
ENSG00000241728.1,AP001062.8,lncRNA,NA,NA,NA,0.000202691,0.010643717,0.005873722,,,
ENSG00000241878.4,PISD,protein_coding,NA,NA,NA,5.83E-06,0.001505552,-0.008333129,,,
ENSG00000242220.1,TCP10L,protein_coding,NA,NA,NA,0.000446837,0.015961985,0.007634244,,,
ENSG00000242282.2,AC108488.4,lncRNA,NA,NA,NA,0.001772519,0.033821909,0.005326196,,,
ENSG00000242557.1,RP11-316M1.11,lncRNA,NA,NA,NA,0.003421333,0.048876188,-0.006357123,,,
ENSG00000242616.2,GNG10,protein_coding,NA,NA,NA,0.001071782,0.025496134,-0.006608007,,,
ENSG00000242870.1,CTB-104F4.2,lncRNA,NA,NA,NA,0.00314889,0.046723879,-0.005004918,,,
ENSG00000242937.1,RP11-206L10.7,lncRNA,NA,NA,NA,0.002149379,0.037806658,-0.007564277,,,
ENSG00000243317.3,C7orf73,protein_coding,NA,NA,NA,0.001772506,0.033821909,-0.004022142,,,
ENSG00000243565.1,AC009950.1,lncRNA,NA,NA,NA,0.00118351,0.027080312,0.006011834,,,
ENSG00000243637.1,AC019221.4,lncRNA,NA,NA,NA,0.001190504,0.027163617,-0.006393335,,,
ENSG00000243772.2,KIR2DL3,protein_coding,NA,NA,NA,0.000143435,0.008835144,0.008046251,,,
ENSG00000243811.2,APOBEC3D,protein_coding,NA,NA,NA,0.000241595,0.011596562,0.010492114,,,
ENSG00000243902.1,RP1-63G5.5,lncRNA,NA,NA,NA,0.001649065,0.032235155,-0.004427816,,,
ENSG00000243960.1,RP11-552M11.4,lncRNA,NA,NA,NA,0.000306924,0.01325913,-0.005542927,,,
ENSG00000244045.3,TMEM199,protein_coding,NA,NA,NA,0.000900151,0.023096962,-0.003982513,,,
ENSG00000244151.1,RP11-148K1.12,lncRNA,NA,NA,NA,0.0014017,0.029384864,0.005219311,,,
ENSG00000244202.1,RP11-18A3.4,lncRNA,NA,NA,NA,0.000512319,0.017047968,-0.007740356,,,
ENSG00000244210.1,RP13-225O21.3,lncRNA,NA,NA,NA,0.00290944,0.04467576,-0.003588185,,,
