Gene ID,Gene name,Adrenal gland,Appendix,Brain,Colon,Duodenum,Endometrium,Esophagus,Fallopian tube,Fat,Gallbladder,Heart,Kidney,Liver,Lung,Lymph node,Ovary,Pancreas,Placenta,Prostate,Rectum,Salivary gland,Small intestine,Smooth muscle,Spleen,Stomach,Testis,Thyroid,Tonsil,Urinary bladder,Tissue enriched,Group enriched,Tissue enhance,Classification
ENSG00000153814,JAZF1,122.09,12.09,11.96,5.38,2.69,42.79,17.96,9.77,11.42,17.73,23.08,6.27,8.82,9.88,19.34,12.02,4.35,10.27,20.17,14.24,1.96,2.87,36.51,12.63,5.4,23.2,5.72,15.01,23.1,Adrenal gland,,,Expressed in all
ENSG00000153815,CMIP,19.87,22.34,21.14,20.08,31.32,22.01,21.08,18.23,20.23,23.60,2.06,11.13,6.91,18.82,18.14,13.51,13.19,29.35,11.86,18.51,9.04,34.69,12.15,21.55,32.73,10.7,3.67,11.18,25.36,Small intestine,,,Expressed in all
ENSG00000153820,SPHKAP,0,0,8.53,0,0,0,0,0,0,0.00,17.67,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Heart,Brain;Heart;,,Group enriched
ENSG00000153822,KCNJ16,0,0,30.65,0,0,0,0,7.25,0,12.86,0,177.91,0,0,0,0,23.97,0,0,0,4.88,1.74,0,0,1.16,1.18,81.76,0,0,Kidney,Pancreas;Brain;Thyroid;Kidney;,,Group enriched
ENSG00000153823,PID1,19.13,10.56,46.6,21.76,2.56,8.06,9.18,2.23,13.64,14.73,3.67,5.06,74.45,28.58,3.34,35.25,6.91,20.54,16.4,22.22,0,7.38,12.23,13.02,11.86,6.8,0,2.41,22.48,Liver,,,Mixed
ENSG00000153827,TRIP12,33.69,41.67,29.65,28.9,18.35,34.12,48.74,36.7,41.44,25.94,29.05,43.65,24.58,23.41,42.87,30.92,11.74,32.62,31.31,32.85,19.13,18.38,39.65,34.66,30.58,98.84,45.42,51.06,27.49,Testis,,,Expressed in all
ENSG00000153832,FBXO36,2.84,0,3.2,1.44,0,3.41,1.16,17.99,1.08,1.55,0,4.83,0,1.84,0,1.54,0,1.16,1.92,0,0,1.36,1.84,0,0,3.85,6.13,0,0,Fallopian tube,,Fallopian tube;,Tissue enhanced
ENSG00000153879,CEBPG,6.5,9.88,10.53,27.54,22.73,8.84,14.43,12.88,12.06,8.84,10.74,8.6,14.72,10.54,9.06,2.56,15.45,12.91,8.63,25.19,6.13,28.48,9.88,6.57,15.46,13.02,47.15,10.65,8.6,Thyroid,,,Expressed in all
ENSG00000153885,KCTD15,1.93,5.12,16.8,2.82,3.86,13.89,15.06,4.47,4.94,12.00,2.95,1.89,0,12.65,2.11,9.83,5.29,6.93,13.36,5.12,1.88,3.63,12.68,9.27,7.67,7.7,6.1,2.17,15.56,Brain,,,Mixed
ENSG00000153896,ZNF599,2.6,0,0,0,0,3.21,0,5.97,0,1.64,0,2.37,0,1.49,1.06,2.51,0,1.13,5.52,1.24,0,1.09,4.12,2.68,2.9,5.89,2.72,0,0,Fallopian tube,,,Mixed
ENSG00000153898,MCOLN2,4.97,5.14,0,6.32,0,0,0,3.24,0,0.95,0,1.21,0,1.41,5.62,0,0,1.08,1.79,14.55,0,0,0,5.75,0,1.1,0,8.35,0,Rectum,,Rectum;,Tissue enhanced
ENSG00000153902,LGI4,4.35,2.05,4.32,2.12,1.82,3.05,1.96,0,4.98,7.29,2.06,0,0,0,1.12,1.74,0,1.21,4.61,5.17,2.99,1.94,3.66,1.17,2.18,0,0,0,3.94,Gallbladder,,,Mixed
ENSG00000153904,DDAH1,21.66,10.09,41.52,53.9,35.6,9.14,3.99,44.78,7.55,18.54,6.88,98.85,46.9,14.64,0,1.9,13.01,10.44,34.23,23.96,14.82,36.36,2.48,2.82,27.47,13.18,34.24,1.43,1.7,Kidney,,,Mixed
ENSG00000153914,SREK1,5.2,5.95,11.08,4,2.18,6.68,5.4,5.29,4.89,3.82,2.06,5.3,1.39,2.53,7.64,3.93,0,4.2,8.16,8.95,5.8,5.37,9.16,7.86,7.43,6.4,9.05,5.36,4.73,Brain,,,Mixed
ENSG00000153922,CHD1,9.55,21.53,4.59,11.57,7.57,9.26,6.38,7.97,31.8,11.06,3.12,8.12,6.11,9.35,15.15,11.79,4.26,11.58,4.82,14.57,3.48,7.07,12.56,15.97,6.64,22.45,8.3,12.68,6.97,Fat,,,Expressed in all
ENSG00000153930,ANKFN1,0,0,2.94,0,0,0,0,7.86,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fallopian tube,Brain;Fallopian tube;,,Group enriched
ENSG00000153933,DGKE,1.57,2.91,1.55,1.48,1.36,4.66,1.36,2.97,0,2.44,0,1.06,0,1.58,4.09,1.93,0,0,2.53,2.37,0,0,6.43,6.03,1.38,6.7,2.91,1.8,1.44,Testis,,,Mixed
ENSG00000153936,HS2ST1,25.67,8.6,5.55,7.32,8.25,12.56,8.17,5.83,5.19,15.56,6.18,12.99,11.94,8.88,9.01,16.71,7.08,5.02,10.18,7.7,4.51,9.08,6.79,8.86,11.22,9.21,19.25,8.19,10.44,Adrenal gland,,,Expressed in all
ENSG00000153944,MSI2,61.86,9.98,41.05,8.29,6.08,10.16,5.41,27.27,2.96,9.62,15.84,26.14,1.98,4.86,11.77,31.8,5.73,12.53,15.9,9.44,6.9,5.23,6.87,13.54,10.56,22.47,12.24,11.87,8.59,Adrenal gland,,,Expressed in all
ENSG00000153956,CACNA2D1,14.27,3.91,12.05,1.3,3.64,5.01,5.97,0.97,7.67,2.77,30.22,10.19,0,1.76,1.38,5.19,0,1.78,8.52,9.98,0,5.33,8.25,3.24,7.1,2.97,11.53,2.35,7.26,Heart,,Heart;,Tissue enhanced
ENSG00000153975,ZUFSP,3.01,5.14,4.84,4.46,8.51,3.45,3.8,2.59,3.44,2.79,1.91,3.22,1.72,3.41,5.69,1.49,0,3.64,3.69,4.44,2.36,7.29,2.34,3.61,3.24,5.61,3.47,6.2,3.88,Duodenum,,,Mixed
ENSG00000153976,HS3ST3A1,0,0.93,0,0,1.44,0,0,0,0,0.00,0,0,2.87,0,2.8,4.68,0,1.19,1.32,0,4.03,0,0,3.99,0,0,0,0.95,0,Ovary,,Ovary;,Tissue enhanced
ENSG00000153982,GDPD1,1.91,1.47,14.25,0,5.24,1.1,0,1.11,0,2.61,0,1.45,0,2.98,0,0,0,0,2.77,0,0,5.08,2.1,0,10.63,7.42,1.65,0,1.08,Brain,,Brain;,Tissue enhanced
ENSG00000153989,NUS1,16.46,16.93,10.57,13.05,10.64,17.79,12.6,15.43,11.45,9.14,6.94,19.34,14.46,15.1,12.03,10.26,7.85,14.16,15.4,13.93,18.77,12.78,10.22,10.82,18.55,11.19,23.39,13.87,12.07,Thyroid,,,Expressed in all
ENSG00000153993,SEMA3D,1.27,0,2.58,1.63,1.41,4.17,1.22,0.98,2.13,1.73,2.44,4.16,0,2.96,2.79,1.72,0,0,3.27,2.44,0,1.79,0,33.42,2.32,5.14,5.37,0,2.75,Spleen,,,Tissue enriched
ENSG00000154001,PPP2R5E,10.98,11.1,11.32,11.25,8.01,13.17,17.56,10.73,7.56,8.22,10.72,11.74,6.99,8.78,9.5,8.36,0,10.51,7.97,15.75,6.31,9.43,10.98,10.24,8.79,10.21,18.14,12.75,12.43,Thyroid,,,Mixed
ENSG00000154007,ASB17,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38,0,0,0,Testis,,,Tissue enriched
ENSG00000154016,GRAP,1.17,8.05,0,1.08,0,3.14,0,2.93,1.34,4.96,0,0,4,4.49,14.72,0,0,4.28,0,0,0,1.21,2.29,19.99,0,1.09,0.96,11.09,2.84,Spleen,,Spleen;,Tissue enhanced
ENSG00000154025,SLC5A10,0,0,0,0,0,0,0,0,0,0.00,0,17.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kidney,,,Tissue enriched
ENSG00000154027,AK5,0,0,39.07,0,0,0,0,0,0,0.00,0,0,0,0,1.68,0,0,0,0,1.46,1.96,0,0,0,3.97,8.07,0,0,0,Brain,Testis;Brain;,,Group enriched
ENSG00000154040,CABYR,0,0,2.31,0,0,1.38,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.29,0,0,1.18,Testis,,,Tissue enriched
ENSG00000154059,IMPACT,21.52,11.04,13.36,12.62,13.8,16.62,19.93,14.92,9.37,10.18,12.49,17.1,11.25,14.99,7.42,13.25,7.66,9.65,14.85,9.66,19.43,14.69,11.81,10.88,14.71,43.44,30.63,9.2,10.59,Testis,,,Expressed in all
ENSG00000154065,ANKRD29,5.33,3.15,3.2,0,0,12.76,5.33,5.38,5.33,6.50,0,2.3,1.62,28.51,13.77,11.8,0,0,4.8,1.84,0,0,12.77,1.01,10.3,3.27,0,9.55,7.64,Lung,,Lung;,Tissue enhanced
ENSG00000154079,SDHAF4,8.06,3.51,6.91,6.61,5.28,7.81,5.4,16.34,3.66,5.16,11.19,6.41,4.41,4.77,4.02,5.54,5.11,5.91,7.39,7.36,5.47,5.06,4.69,3.61,5.97,5.21,8.07,5.03,5,Fallopian tube,,,Expressed in all
ENSG00000154080,CHST9,0,0,1.54,0,0,0,0,10,0,0.00,0,1.49,3.3,0,0,0,4.34,0,0,0,6.92,0,0,5.32,0,6.1,0,0,0,Fallopian tube,,Salivary gland;Fallopian tube,Tissue enhanced
ENSG00000154096,THY1,40.65,115.99,189.17,39.54,14.59,266.84,99.32,21.43,190.41,159.69,12.37,260.07,1.53,48.27,36.2,13.81,13.77,113.31,27.78,27.99,2.1,10.63,82.68,26.05,15.91,37.95,44.77,40.14,257.97,Endometrium,,,Expressed in all
ENSG00000154099,DNAAF1,1.11,0,0,0,0,0.9,0,27.92,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.61,0,0,0,Fallopian tube,Testis;Fallopian tube;,,Group enriched
ENSG00000154102,C16orf74,0,1.76,0,0,1.18,0,1.39,0,1.04,4.17,1.87,0,0,1.53,3.83,0,0,4.92,0,1.53,0,2.51,0,3.91,0,0,1.78,3.76,4.09,Placenta,,,Mixed
ENSG00000154114,TBCEL,7.5,4.82,8.83,4.34,4.02,9.1,5.83,2.86,3.99,5.86,4.78,7.97,8.93,6.54,3.78,5.19,0,6.16,7.67,5.46,3.02,2.58,6.99,4.57,4.14,8.87,8.3,5.17,6.21,Endometrium,,,Mixed
ENSG00000154118,JPH3,1.07,0,11.48,0,0,0,1.24,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brain,,,Tissue enriched
ENSG00000154122,ANKH,9.11,5.48,11.25,15.14,12.86,5.5,6.55,4.96,11.2,7.46,23.24,7.11,8.69,4.89,7.79,15.82,7.39,5.09,21.95,7.86,9.55,12.8,7.35,5.39,7.77,2.25,7.09,10.48,6.71,Heart,,,Expressed in all
ENSG00000154124,OTULIN,4.16,12.91,2.07,2.95,8.19,2.89,5.84,3.22,3.13,5.58,2.32,2.88,6.72,5.25,7.04,2.2,0,4.56,5.84,3.17,2.27,3.24,2.62,5.11,3.53,9.89,2.36,8.34,5.13,Appendix,,,Mixed
ENSG00000154127,UBASH3B,0,4.35,1,1.29,1.09,1.29,0,0,7.22,0.94,0,0,0,3.89,4.46,0,0,11.69,0,0,0,1.22,0,9.78,0,2.27,3.18,2.15,1.33,Placenta,,Placenta;,Tissue enhanced
ENSG00000154133,ROBO4,3.95,2.77,2.84,1.36,1.29,5.79,5.53,2.2,14.02,13.65,8.19,2.4,2.89,37.06,4.18,2.56,0,43.21,3.36,0,0,0,6.39,44.23,1.31,0,4.72,1.01,8.9,Spleen,,Placenta;Spleen,Tissue enhanced
ENSG00000154134,ROBO3,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,Ovary,,,Tissue enriched
ENSG00000154144,TBRG1,13.72,13.06,18.39,9,11.26,7.49,9.7,9.07,7.97,8.50,8.26,9.47,7.48,10.65,14.46,8.75,0,10.96,14.71,12.98,3.59,10.2,11.15,13.99,11.45,8.29,14.09,10.7,8.45,Brain,,,Mixed
ENSG00000154146,NRGN,2.47,3.98,157.04,1.85,0,3.87,2.01,2,4.36,5.31,2.98,1.4,0,39,1.62,4.57,0,6.39,1.35,1.48,0,1.32,3.96,16.92,2.29,1.52,0.86,1.02,5.03,Brain,Lung;Brain;,,Group enriched
ENSG00000154153,FAM134B,3.36,4.38,21.72,12.73,10.64,4.48,2.02,4.69,10.88,9.70,62.34,42.71,15.79,9.13,3.91,1.79,18.02,14.02,4.21,32.81,2.01,19.63,2.18,2.42,10.84,13.6,6.06,3.32,0.97,Heart,,,Expressed in all
ENSG00000154162,CDH12,1.48,0,0,0,0,0,0,5.55,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fallopian tube,Adrenal gland;Fallopian tube;,,Group enriched
ENSG00000154165,GPR15,0,3.98,0,8.38,3.41,0,0,0,0,6.04,0,0,0,0,2.83,0,0,0,0,38.49,0,2.36,2.13,6.78,2.36,0,0,9.64,4.66,Rectum,,Rectum;,Tissue enhanced
ENSG00000154174,TOMM70A,18.8,14.69,22.34,24.72,23.97,23.66,24.76,16.75,16.63,13.44,24.18,28.97,34.62,13.39,15.31,19.67,13.6,15.64,16.82,23.97,12.65,20.75,22.12,13.35,17.29,16.8,28.29,20.21,18.27,Liver,,,Expressed in all
ENSG00000154175,ABI3BP,5.23,56.05,19.03,20.57,3.78,25.06,39,19.73,51.82,67.12,8.62,17.06,0,44.39,47.35,79.39,0,56.32,10.55,17.12,1.85,2.92,54,8.18,12.63,15.97,0,31.68,69.7,Ovary,,,Mixed
ENSG00000154188,ANGPT1,4.96,1.58,1.61,1.98,1.35,2.07,3.91,0,12.44,10.71,0,11.02,0,14.21,1.15,10.01,0,16.24,8.44,5.3,12.75,0,1.84,6.22,3.83,1.82,0.89,0,5.23,Placenta,,,Mixed
ENSG00000154217,PITPNC1,7.4,17.69,22.39,6.23,3.22,10.32,7.67,20.85,18.46,9.31,4.12,13.14,3.97,6.95,14.83,10.47,11.14,7,7.35,6.86,11.49,4.38,7.82,9.47,4.96,3.83,10.76,19.08,11.97,Brain,,,Expressed in all
ENSG00000154222,CC2D1B,11.55,8.4,5.61,5.35,7.53,5.28,7.94,4.94,8.24,8.81,8.71,6.28,3.49,12.35,12.23,7.93,6.22,8.17,7.88,6.48,8.14,8.22,5.56,11.15,8.34,9.33,9.24,8.15,7.92,Lung,,,Expressed in all
ENSG00000154227,CERS3,0,0,0,0,0,0,36.45,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,16.32,0,Esophagus,Testis;Tonsil;Esophagus,,Group enriched
ENSG00000154229,PRKCA,17.04,7.07,24.19,8.77,10.88,8.33,3.89,3.95,2.61,5.69,3.64,14.56,2.85,3.87,5.36,13.07,0,4.09,6.85,11.55,1.89,9.98,11.69,5.77,6.5,4.96,0.87,2.97,6.09,Brain,,,Mixed
ENSG00000154237,LRRK1,1.33,8.24,1.82,5.38,3.35,2.98,3.29,4.18,3.7,2.97,0,0,0,2.42,8.01,3.62,2.87,5.12,4.26,4.82,2.13,3.2,4.91,6.96,2.47,1.99,2.07,7.01,4.99,Appendix,,,Mixed
ENSG00000154240,CEP112,1.39,1.74,0,0.99,0,7.33,4.04,5.94,5.42,5.54,2.88,3.51,0,4.79,1.02,4.99,0,4.49,5.3,2.57,0,0,6.8,6.03,1.27,22.8,5.06,0,6.39,Testis,,Testis;,Tissue enhanced
ENSG00000154252,GAL3ST2,0,0,0,1.29,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colon,,,Tissue enriched
ENSG00000154258,ABCA9,2.78,0,0,1.12,0,3.41,2.1,1.35,14.29,8.94,2.18,1.71,1.54,2.07,0.99,17.21,0,0,1.35,3.7,2.62,0,12.06,0,0,4.91,0,0,3.59,Ovary,,Ovary;,Tissue enhanced
ENSG00000154262,ABCA6,5.12,1.85,0,2.42,1.45,2.16,6.17,0.9,23.64,14.10,2.73,2.4,50.68,3.54,6.77,19.01,0,1.82,1.2,5.03,0,2.5,6.36,1.06,2.98,1.36,0,2.06,6.6,Liver,,Liver;,Tissue enhanced
ENSG00000154263,ABCA10,0,0,0,1.26,0,0,0,0,1.92,5.90,0,0,0,0,0,11.92,0,0,0,4.46,0,0,4.09,0,0,3.93,0,0,0,Ovary,Colon;Fat;Testis;Smooth muscle;Rectum;Gallbladder;Ovary,,Group enriched
ENSG00000154265,ABCA5,16.57,2.12,1.13,8.38,13.66,3.52,6.58,10.72,7.24,3.37,5.67,12.13,19.67,2.14,4.34,4.33,9.1,4.23,15.22,19.78,2.3,19.4,3.49,6.2,14.35,16.03,10.74,3.71,0.97,Rectum,,,Expressed in all
ENSG00000154269,ENPP3,3.64,0,0,9.62,14.35,4.22,0,2.21,0,0.95,0,8.11,2.35,0,0,0,0,0,0,3.5,15.03,32.04,1.36,0,0,0,0,0,0,Small intestine,,Small intestine;,Tissue enhanced
ENSG00000154274,C4orf19,0,1.37,1.72,24.96,13.38,11.45,0,2.65,1.32,8.56,0,8.66,21.47,2.92,0,0,14.05,8,1.68,18.78,18.98,14.8,6.23,0,22.96,1.83,0,3.03,5.61,Colon,,,Mixed
ENSG00000154277,UCHL1,91.44,15.08,81.53,7.04,4.91,4.22,1.83,3.43,4.15,9.63,10.26,10.82,0,2.83,1.77,23.37,3.79,3.39,1.76,8.69,0,7.43,3.57,0,1.25,18.87,2.11,3.86,11.35,Adrenal gland,,Brain;Adrenal gland,Tissue enhanced
ENSG00000154305,MIA3,19.89,19.58,20.66,15.44,18.4,17.81,11.41,13.81,13.28,16.58,12.71,20.16,52.34,15.8,21.51,19.04,18.58,15.66,40.82,22.47,24.08,20.6,25.16,23.55,44.15,29.24,30.01,19.54,17.29,Liver,,,Expressed in all
ENSG00000154309,DISP1,2.99,1.17,1.72,1.2,2.36,2.16,1.83,1.72,3.03,3.78,2.2,5.97,1.54,7.67,1.52,3.11,0,3.43,1.65,3.67,0,2.24,4.91,1.93,5.08,8.69,3.82,1.16,3.99,Testis,,,Mixed
ENSG00000154310,TNIK,3.66,5.07,17.93,9.05,18.22,2.78,3.5,3.18,0,2.68,9.12,2.65,0,3.82,8.47,0,0,0,1.64,4.89,0,18.86,2.53,2.85,8.25,11.5,8.08,4.93,3.18,Small intestine,,,Mixed
ENSG00000154319,FAM167A,0,0,21.34,0,0,0,0,1.43,0,0.00,0,6.17,0,11.68,0,0,0,0,0,0,0,0,0,2.11,2.84,2.25,25.99,2.11,0,Thyroid,Kidney;Lung;Brain;Thyroid;,,Group enriched
ENSG00000154328,NEIL2,14,3.75,14.44,3.65,1.29,6.5,3.2,15.84,3.77,5.13,6.89,4.61,2.34,7.07,5.73,6.93,3.26,4.71,4.35,2.83,5.04,0,8.04,4.56,2.84,34.78,8.41,6.2,4.42,Testis,,Testis;,Tissue enhanced
ENSG00000154330,PGM5,45.53,8.34,1.48,13.62,18.18,67.28,138.94,11.05,8.22,25.14,55.42,13.32,3.84,12.13,6.32,24.29,0,4.12,76.68,83.54,1.56,6.09,161.01,9.22,9.71,3.5,0,2.07,99.21,Smooth muscle,,Smooth muscle;,Tissue enhanced
ENSG00000154342,WNT3A,0,0,0,0,0,0,0,0,0,0.00,0,0,0,3.29,0,0,0,12.46,0,0,0,0,0,0,0,0,0,0,0,Placenta,Lung;Placenta;,,Group enriched
ENSG00000154358,OBSCN,1.02,0,0,0,1.2,0,0,0,0,1.30,68.09,0,0,0,3.32,4.37,0,0,2,0,5.35,1.22,0,3.36,0,0,1.08,0,0,Heart,,,Tissue enriched
ENSG00000154359,LONRF1,7.62,10.76,11.36,8.82,3.98,13.29,22.19,9.32,60.67,12.65,3.13,7.94,8.32,10.48,7.63,17.67,4.61,12.92,13.05,11.57,10.67,2.54,17.09,10.45,3.79,27.48,13.23,13.43,9.13,Fat,,,Expressed in all
ENSG00000154370,TRIM11,4.77,3.91,3.06,2.96,3.57,4.24,3.24,3.99,2.79,6.10,3.08,1.33,0,4.33,5.94,3.43,4.76,3.79,4.75,3.38,4.95,3.75,3.62,7.77,4.37,7.01,3.33,4.9,4.54,Spleen,,,Mixed
ENSG00000154380,ENAH,15.73,9.72,18.84,3.52,7.86,13.92,17.32,11.69,10.84,14.54,14.09,3.63,0,14.87,1.63,15.47,11.8,10.04,11.35,12.84,13.34,5.07,16.6,17.01,13.33,22.67,4.97,2.94,21.58,Testis,,,Mixed
ENSG00000154415,PPP1R3A,0,0,0,0,0,0,0,0,0,0.00,27.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heart,,,Tissue enriched
ENSG00000154429,CCSAP,2.65,3.38,15.12,1.43,2,1.73,1.97,0,1.8,2.14,1.47,0,1.53,2.2,2.64,3.66,0,12.7,2.57,3,1.66,2.36,1.87,3.4,1.85,1.72,2.17,2.11,2.03,Brain,,Brain;,Tissue enhanced
ENSG00000154438,ASZ1,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.15,0,0,0,Testis,,,Tissue enriched
ENSG00000154447,SH3RF1,3.64,2.94,7.31,13.56,10.34,3.47,3.1,4.45,6.11,7.77,2.88,9.67,2.43,7.22,1.23,5.78,6.92,6.18,15.65,11.1,8.88,9,4.5,2.65,20.04,7.17,9.27,2.32,4.54,Stomach,,,Expressed in all
ENSG00000154451,GBP5,7.58,105.15,0,5.76,4.03,1.81,1.37,3.56,5.86,6.01,0,0,2.49,7.85,39.84,2.78,0,4.48,0,4.76,0,2.86,1.01,34.65,5.05,3.75,0,21.29,10.64,Appendix,Urinary bladder;Tonsil;Spleen;Lymph node;Appendix,,Group enriched
ENSG00000154473,BUB3,43.16,47.36,29.18,39.2,31.38,35.96,37.66,33.01,25.78,28.40,18.15,24.56,19.05,28.52,60.56,28.89,10.33,29.62,31.72,32.21,20.34,35.73,27.72,40.57,30.89,37.63,26.28,62,41.09,Tonsil,,,Expressed in all
ENSG00000154479,CCDC173,0,0,2.73,0,0,0.91,0,23.2,0,0.00,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,51.24,0,0,0,Testis,Fallopian tube;Testis;,,Group enriched
ENSG00000154493,C10orf90,0,0,5.7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,7.58,0,0,0,0,1.37,0,0,0,Salivary gland,Testis;Brain;Salivary gland,,Group enriched
ENSG00000154511,FAM69A,3.82,8.7,17.65,6.28,5.97,14.15,11.3,6.11,13.65,9.72,2.55,6.35,16.64,3.53,7.71,4.37,0,14.04,8.45,16,4.07,4.87,14.55,6.45,6.58,9.76,4.01,9.6,14.96,Brain,,,Mixed
ENSG00000154518,ATP5G3,96.14,94.66,59.32,381.15,313.12,118.86,130.27,85.84,90.84,63.44,688.39,247.54,222.33,90.67,61.61,54.41,49.74,75.85,84.58,247.59,105.79,254.35,94.16,57.19,84.47,54.9,103.16,172.51,95.99,Heart,,,Expressed in all
ENSG00000154529,CNTNAP3B,0,0,0,0,0,1.08,11.06,1.12,2.69,1.46,0,8.71,0,0,0,0,0,3.85,2.29,4,0,0,1.32,1.41,0,0,0,0,3.05,Esophagus,,Kidney;Esophagus,Tissue enhanced
ENSG00000154548,SRSF12,0,0,4.18,0,0,1.04,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,1.48,0,0,Testis,Brain;Testis;,,Group enriched
ENSG00000154553,PDLIM3,5.44,29.72,9.33,13.99,30.21,58.1,189.17,22.16,15.75,39.27,73.25,3.93,2.59,26.56,8.91,23.84,15.82,15.8,64.12,79.88,12.2,9.59,87.48,27.66,14.26,11.9,19.34,15.6,258.21,Urinary bladder,,,Expressed in all
ENSG00000154556,SORBS2,163.76,5.97,8.46,15.93,5.55,21.2,28.03,31.5,8.78,27.99,415.75,35.22,102.3,9,2.84,20.07,70.46,39.35,29.31,46.54,48.82,4.79,22.43,24.97,36.42,1.58,115.81,6.62,60.03,Heart,,,Expressed in all
ENSG00000154582,TCEB1,30.28,29.57,30.62,22.48,15.18,22.32,27.83,25.78,25.11,15.56,59.5,23.15,18.99,24.19,13.91,16.54,14.1,25.14,23.24,26.1,12.67,14.17,18.62,17.54,16.79,46.93,25.27,30.53,20.61,Heart,,,Expressed in all
ENSG00000154589,LY96,10.64,32.57,1.37,8.09,9.71,5,7.09,1.66,30.01,25.26,5.79,1.18,5.02,17.67,21.52,13.3,0,21.36,2.43,7.62,5.8,6.69,6.54,27.61,3.61,2,0,28.98,21.94,Appendix,,,Mixed
ENSG00000154611,PSMA8,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,2.53,0,Testis,,,Tissue enriched
ENSG00000154620,TMSB4Y,0,0.95,0,3.2,0,0,2.37,0,0,0.97,0,0,0,0,0,0,0,0,2.37,3.05,0,0,0,0,1.68,3.83,0,1.24,1.55,Testis,,Testis;,Tissue enhanced
ENSG00000154639,CXADR,2,0,7.27,17.25,24.56,4.77,9.49,10.47,0,9.08,5.83,6.94,24.9,9.39,0,0,4.98,0,12.73,13.23,11.67,28.54,3.43,0,23.15,11.04,14.05,2.2,8.34,Small intestine,,,Mixed
ENSG00000154640,BTG3,16.23,12.79,11.62,11.9,10.21,32.37,13.52,65.01,22.76,13.45,7.34,13.61,5.68,34.03,7.61,9.19,11.27,23.8,9.97,22.38,22.55,12.45,25.5,10.16,12.78,50.43,19.36,13.62,17.62,Fallopian tube,,,Expressed in all
ENSG00000154642,C21orf91,4.65,7.35,9.85,3.48,3.55,9,7.47,6.31,3.36,3.30,3.1,3.51,4.28,4.71,12.28,5.52,0,8.39,2.55,4.16,3.22,4.08,5.73,6.98,5.18,17.61,3.29,9.09,6.39,Testis,,,Mixed
ENSG00000154645,CHODL,0,1.09,0,1.29,0,0,0,0,0,0.00,0,3.58,0,0,0,0,0,1.25,0,4.05,0,0,0,7.22,0,41.68,0,0,0,Testis,,,Tissue enriched
ENSG00000154646,TMPRSS15,0,0,0,0,815.41,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,48.72,0,0,0,0,0,0,0,Duodenum,,,Tissue enriched
ENSG00000154654,NCAM2,11.71,0,28.98,0,0,0.92,0,0,0,0.00,0,0,3.53,2.19,0,0,0,0,0,1.26,0,0,0,0,0,7.77,0,0,0,Brain,Liver;Testis;Adrenal gland;Brain;,,Group enriched
ENSG00000154655,L3MBTL4,3.23,0.94,2.99,1.6,3.05,3.02,2.3,4.08,0,1.95,0,6.34,6.18,2.52,1.47,5.15,0,0,0,1.46,2.22,3.06,1.1,1.55,2.7,11.85,2.93,0.94,0,Testis,,,Mixed
ENSG00000154678,PDE1C,0,0,7.88,0,0,0,8,0,0,0.00,40.65,2.78,0,2.37,0,1.91,0,2.17,0,0,0,0,0,0,1.25,0.94,8.97,0,4.75,Heart,Urinary bladder;Brain;Esophagus;Thyroid;Heart,,Group enriched
ENSG00000154710,RABGEF1,14.88,12.37,12.52,7.86,7.68,10.1,19.19,7.69,29.29,9.77,7.86,12.1,6.17,9.9,8.88,11.91,5.24,9.83,10.94,11.64,8.8,7.4,12.7,8.44,7.74,26.17,12.73,13.85,15.56,Fat,,,Expressed in all
ENSG00000154719,MRPL39,27.13,15.4,11.14,31.94,18.77,17.86,19.14,19.38,8.95,12.53,48.08,26.51,33.3,16.47,16.7,11.3,12.28,17.37,17.79,25.68,14.74,17.83,15.27,10.89,12.91,29.33,19.56,34.05,12.98,Heart,,,Expressed in all
